DrugBankID,DrugName,Type,Groups,GeneSymbol,Action
DB00006,Bivalirudin,small molecule,approved|investigational,F2,inhibitor
DB00007,Leuprolide,small molecule,approved|investigational,GNRHR,agonist
DB00014,Goserelin,small molecule,approved,LHCGR,agonist
DB00014,Goserelin,small molecule,approved,GNRHR,agonist
DB00035,Desmopressin,small molecule,approved,AVPR2,agonist
DB00035,Desmopressin,small molecule,approved,AVPR1A,
DB00035,Desmopressin,small molecule,approved,AVPR1B,
DB00050,Cetrorelix,small molecule,approved|investigational,GNRHR,antagonist
DB00050,Cetrorelix,small molecule,approved|investigational,LHCGR,
DB00067,Vasopressin,small molecule,approved,AVPR2,agonist
DB00067,Vasopressin,small molecule,approved,AVPR2,regulator
DB00067,Vasopressin,small molecule,approved,AVPR1A,agonist
DB00067,Vasopressin,small molecule,approved,AVPR1A,regulator
DB00067,Vasopressin,small molecule,approved,AVPR1B,agonist
DB00067,Vasopressin,small molecule,approved,OXTR,agonist
DB00091,Cyclosporine,small molecule,approved|investigational|vet_approved,CAMLG,binder
DB00091,Cyclosporine,small molecule,approved|investigational|vet_approved,PPP3R2,inhibitor
DB00091,Cyclosporine,small molecule,approved|investigational|vet_approved,PPIA,inhibitor
DB00091,Cyclosporine,small molecule,approved|investigational|vet_approved,PPIA,binder
DB00091,Cyclosporine,small molecule,approved|investigational|vet_approved,PPIF,binder
DB00106,Abarelix,small molecule,approved|investigational|withdrawn,GNRHR,antagonist
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,AGXT2,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,GAD1,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,CBS,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,KYNU,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,SHMT1,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,NFS1,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,GOT1,activator
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,OAT,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,ODC1,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,AADAT,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,ABAT,inhibitor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,PNPO,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,SGPL1,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,TAT,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,CCBL1,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,SPTLC2,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,CSAD,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,HDC,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,AZIN2,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,SDS,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,GCAT,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,GLDC,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,GPT,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,PSAT1,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,ALAS1,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,AGXT,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,PDXP,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,SPTLC1,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,CTH,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,BCAT1,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,BCAT2,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,PROSC,binder
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,GOT2,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,PYGB,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,PYGM,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,DDC,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,GAD2,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,CCBL2,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,GADL1,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,SCLY,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,IGSF10,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,PHYKPL,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,SHMT2,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,ALAS2,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,GPT2,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,MOCOS,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,SDSL,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,SRR,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,SEPSECS,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,SPTLC3,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,GAD65,cofactor
DB00114,Pyridoxal phosphate,small molecule,approved|investigational|nutraceutical,GOT1,cofactor
DB00115,Cyanocobalamin,small molecule,approved|nutraceutical,MTR,cofactor
DB00115,Cyanocobalamin,small molecule,approved|nutraceutical,MUT,cofactor
DB00115,Cyanocobalamin,small molecule,approved|nutraceutical,MTRR,cofactor
DB00115,Cyanocobalamin,small molecule,approved|nutraceutical,MMAA,binder
DB00115,Cyanocobalamin,small molecule,approved|nutraceutical,MMACHC,cofactor
DB00115,Cyanocobalamin,small molecule,approved|nutraceutical,MTHFR,cofactor
DB00118,Ademetionine,small molecule,approved|investigational|nutraceutical,COMT,cofactor
DB00118,Ademetionine,small molecule,approved|investigational|nutraceutical,CMTR1,
DB00118,Ademetionine,small molecule,approved|investigational|nutraceutical,AS3MT,
DB00118,Ademetionine,small molecule,approved|investigational|nutraceutical,GNMT,cofactor
DB00118,Ademetionine,small molecule,approved|investigational|nutraceutical,AMD1,cofactor
DB00118,Ademetionine,small molecule,approved|investigational|nutraceutical,MAT2A,cofactor
DB00118,Ademetionine,small molecule,approved|investigational|nutraceutical,CBS,activator
DB00118,Ademetionine,small molecule,approved|investigational|nutraceutical,MAT1A,cofactor
DB00119,Pyruvic acid,small molecule,approved|investigational|nutraceutical,SLC16A3,
DB00119,Pyruvic acid,small molecule,approved|investigational|nutraceutical,SLC16A2,
DB00119,Pyruvic acid,small molecule,approved|investigational|nutraceutical,AGXT2,
DB00119,Pyruvic acid,small molecule,approved|investigational|nutraceutical,SLC16A5,
DB00119,Pyruvic acid,small molecule,approved|investigational|nutraceutical,PKLR,
DB00119,Pyruvic acid,small molecule,approved|investigational|nutraceutical,SLC16A6,
DB00119,Pyruvic acid,small molecule,approved|investigational|nutraceutical,SLC16A7,
DB00119,Pyruvic acid,small molecule,approved|investigational|nutraceutical,PDHB,
DB00119,Pyruvic acid,small molecule,approved|investigational|nutraceutical,PKM,
DB00119,Pyruvic acid,small molecule,approved|investigational|nutraceutical,ABAT,inhibitor
DB00119,Pyruvic acid,small molecule,approved|investigational|nutraceutical,SLC16A4,
DB00119,Pyruvic acid,small molecule,approved|investigational|nutraceutical,SLC16A8,
DB00119,Pyruvic acid,small molecule,approved|investigational|nutraceutical,SLC16A1,
DB00119,Pyruvic acid,small molecule,approved|investigational|nutraceutical,PC,
DB00120,Phenylalanine,small molecule,approved|investigational|nutraceutical,TAT,
DB00120,Phenylalanine,small molecule,approved|investigational|nutraceutical,SLC7A8,
DB00120,Phenylalanine,small molecule,approved|investigational|nutraceutical,FARSA,
DB00120,Phenylalanine,small molecule,approved|investigational|nutraceutical,PAH,
DB00120,Phenylalanine,small molecule,approved|investigational|nutraceutical,FARS2,
DB00120,Phenylalanine,small molecule,approved|investigational|nutraceutical,FARSB,
DB00120,Phenylalanine,small molecule,approved|investigational|nutraceutical,TH,binder
DB00121,Biotin,small molecule,approved|investigational|nutraceutical,PCCB,cofactor
DB00121,Biotin,small molecule,approved|investigational|nutraceutical,HLCS,substrate
DB00121,Biotin,small molecule,approved|investigational|nutraceutical,MCCC2,cofactor
DB00121,Biotin,small molecule,approved|investigational|nutraceutical,ACACB,cofactor
DB00121,Biotin,small molecule,approved|investigational|nutraceutical,MCCC1,cofactor
DB00121,Biotin,small molecule,approved|investigational|nutraceutical,PC,cofactor
DB00121,Biotin,small molecule,approved|investigational|nutraceutical,PCCA,cofactor
DB00121,Biotin,small molecule,approved|investigational|nutraceutical,ACACA,cofactor
DB00122,Choline,small molecule,approved|nutraceutical,CHRNA7,
DB00122,Choline,small molecule,approved|nutraceutical,PCYT1B,product of
DB00122,Choline,small molecule,approved|nutraceutical,ACHE,product of
DB00122,Choline,small molecule,approved|nutraceutical,PCYT1A,product of
DB00122,Choline,small molecule,approved|nutraceutical,PLD2,product of
DB00122,Choline,small molecule,approved|nutraceutical,BCHE,product of
DB00122,Choline,small molecule,approved|nutraceutical,PLD1,product of
DB00122,Choline,small molecule,approved|nutraceutical,PHOSPHO1,product of
DB00123,Lysine,small molecule,approved|nutraceutical,SLC7A1,
DB00123,Lysine,small molecule,approved|nutraceutical,SLC7A4,
DB00123,Lysine,small molecule,approved|nutraceutical,SLC7A3,
DB00123,Lysine,small molecule,approved|nutraceutical,SLC7A2,
DB00123,Lysine,small molecule,approved|nutraceutical,KARS,
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,xylA,substrate
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,PLOD2,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,PHYH,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,PLOD3,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,BBOX1,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,DBH,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,PAM,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,P3H1,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,P3H2,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,P3H3,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,P4HA1,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,OGFOD1,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,OGFOD2,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,ALKBH2,activator
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,ALKBH3,activator
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,KDM5D,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,PLOD1,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,TMLHE,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,P4HTM,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,EGLN1,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,EGLN2,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,EGLN3,cofactor
DB00128,Aspartic acid,small molecule,approved|nutraceutical,ADSSL1,substrate
DB00128,Aspartic acid,small molecule,approved|nutraceutical,SLC25A13,
DB00128,Aspartic acid,small molecule,approved|nutraceutical,GOT1,
DB00128,Aspartic acid,small molecule,approved|nutraceutical,ASPA,
DB00128,Aspartic acid,small molecule,approved|nutraceutical,ASNS,substrate
DB00128,Aspartic acid,small molecule,approved|nutraceutical,ASS1,
DB00128,Aspartic acid,small molecule,approved|nutraceutical,ACY1,
DB00128,Aspartic acid,small molecule,approved|nutraceutical,GOT2,
DB00128,Aspartic acid,small molecule,approved|nutraceutical,DARS,
DB00128,Aspartic acid,small molecule,approved|nutraceutical,SLC25A12,
DB00128,Aspartic acid,small molecule,approved|nutraceutical,ASPH,
DB00128,Aspartic acid,small molecule,approved|nutraceutical,PAICS,substrate
DB00128,Aspartic acid,small molecule,approved|nutraceutical,ADSS,
DB00128,Aspartic acid,small molecule,approved|nutraceutical,SLC1A1,
DB00128,Aspartic acid,small molecule,approved|nutraceutical,DARS2,
DB00128,Aspartic acid,small molecule,approved|nutraceutical,ASRGL1,
DB00128,Aspartic acid,small molecule,approved|nutraceutical,RNASE1,
DB00128,Aspartic acid,small molecule,approved|nutraceutical,LYZ,
DB00129,Ornithine,small molecule,approved|nutraceutical,OAT,
DB00129,Ornithine,small molecule,approved|nutraceutical,OTC,
DB00129,Ornithine,small molecule,approved|nutraceutical,ARG1,
DB00129,Ornithine,small molecule,approved|nutraceutical,OAZ1,
DB00129,Ornithine,small molecule,approved|nutraceutical,SLC7A1,
DB00129,Ornithine,small molecule,approved|nutraceutical,SLC7A2,
DB00129,Ornithine,small molecule,approved|nutraceutical,SLC25A2,
DB00129,Ornithine,small molecule,approved|nutraceutical,ARG2,
DB00129,Ornithine,small molecule,approved|nutraceutical,SLC25A15,
DB00129,Ornithine,small molecule,approved|nutraceutical,GATM,
DB00130,L-Glutamine,small molecule,approved|investigational|nutraceutical,CTPS1,antagonist
DB00130,L-Glutamine,small molecule,approved|investigational|nutraceutical,CTPS1,substrate
DB00130,L-Glutamine,small molecule,approved|investigational|nutraceutical,PPAT,substrate
DB00130,L-Glutamine,small molecule,approved|investigational|nutraceutical,GLUL,product of
DB00131,Adenosine phosphate,small molecule,approved|investigational|nutraceutical|withdrawn,PRKAA1,activator
DB00131,Adenosine phosphate,small molecule,approved|investigational|nutraceutical|withdrawn,ADK,product of
DB00131,Adenosine phosphate,small molecule,approved|investigational|nutraceutical|withdrawn,PRKAB1,activator
DB00131,Adenosine phosphate,small molecule,approved|investigational|nutraceutical|withdrawn,ACSS2,product of
DB00131,Adenosine phosphate,small molecule,approved|investigational|nutraceutical|withdrawn,PRKAA1,activator
DB00131,Adenosine phosphate,small molecule,approved|investigational|nutraceutical|withdrawn,ADCY1,product of
DB00131,Adenosine phosphate,small molecule,approved|investigational|nutraceutical|withdrawn,ACSL1,product of
DB00131,Adenosine phosphate,small molecule,approved|investigational|nutraceutical|withdrawn,CREB1,activator
DB00131,Adenosine phosphate,small molecule,approved|investigational|nutraceutical|withdrawn,PDE4B,product of
DB00131,Adenosine phosphate,small molecule,approved|investigational|nutraceutical|withdrawn,HINT1,product of
DB00131,Adenosine phosphate,small molecule,approved|investigational|nutraceutical|withdrawn,PDE4D,product of
DB00131,Adenosine phosphate,small molecule,approved|investigational|nutraceutical|withdrawn,FBP1,antagonist
DB00132,alpha-Linolenic acid,small molecule,approved|investigational|nutraceutical,FADS1,ligand
DB00132,alpha-Linolenic acid,small molecule,approved|investigational|nutraceutical,FADS2,ligand
DB00132,alpha-Linolenic acid,small molecule,approved|investigational|nutraceutical,TRPV1,inhibitor
DB00132,alpha-Linolenic acid,small molecule,approved|investigational|nutraceutical,PPARA,
DB00132,alpha-Linolenic acid,small molecule,approved|investigational|nutraceutical,NR1H4,agonist
DB00132,alpha-Linolenic acid,small molecule,approved|investigational|nutraceutical,PPARD,
DB00132,alpha-Linolenic acid,small molecule,approved|investigational|nutraceutical,PPARG,
DB00132,alpha-Linolenic acid,small molecule,approved|investigational|nutraceutical,RXRA,
DB00132,alpha-Linolenic acid,small molecule,approved|investigational|nutraceutical,ELOVL2,substrate
DB00132,alpha-Linolenic acid,small molecule,approved|investigational|nutraceutical,ELOVL5,substrate
DB00132,alpha-Linolenic acid,small molecule,approved|investigational|nutraceutical,SLC8A1,
DB00134,Methionine,small molecule,approved|nutraceutical,MTRR,product of
DB00134,Methionine,small molecule,approved|nutraceutical,MTR,product of
DB00134,Methionine,small molecule,approved|nutraceutical,METAP2,product of
DB00134,Methionine,small molecule,approved|nutraceutical,BHMT,product of
DB00134,Methionine,small molecule,approved|nutraceutical,BHMT2,product of
DB00135,Tyrosine,small molecule,approved|investigational|nutraceutical,TH,binder
DB00135,Tyrosine,small molecule,approved|investigational|nutraceutical,YARS2,
DB00135,Tyrosine,small molecule,approved|investigational|nutraceutical,YARS,
DB00135,Tyrosine,small molecule,approved|investigational|nutraceutical,TAT,
DB00136,Calcitriol,small molecule,approved|nutraceutical,VDR,agonist
DB00136,Calcitriol,small molecule,approved|nutraceutical,HOXA10,
DB00138,Cystine,small molecule,approved|nutraceutical,SLC7A11,
DB00138,Cystine,small molecule,approved|nutraceutical,CTNS,
DB00139,Succinic acid,small molecule,approved|nutraceutical,ALDH5A1,inhibitor
DB00139,Succinic acid,small molecule,approved|nutraceutical,SUCNR1,
DB00140,Riboflavin,small molecule,approved|investigational|nutraceutical|vet_approved,RFK,ligand
DB00140,Riboflavin,small molecule,approved|investigational|nutraceutical|vet_approved,ribC,other
DB00140,Riboflavin,small molecule,approved|investigational|nutraceutical|vet_approved,BLVRB,product of
DB00141,N-Acetylglucosamine,small molecule,approved|investigational|nutraceutical,B4GALT1,
DB00141,N-Acetylglucosamine,small molecule,approved|investigational|nutraceutical,B4GALT4,
DB00141,N-Acetylglucosamine,small molecule,approved|investigational|nutraceutical,NAGK,
DB00141,N-Acetylglucosamine,small molecule,approved|investigational|nutraceutical,NAGPA,
DB00141,N-Acetylglucosamine,small molecule,approved|investigational|nutraceutical,NAGLU,activator
DB00141,N-Acetylglucosamine,small molecule,approved|investigational|nutraceutical,RENBP,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRM1,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRM4,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRIK4,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRIK5,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRM7,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRM8,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,SLC1A7,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,OPLAH,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,PFAS,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,BCAT2,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRIN2D,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GLS,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GOT2,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,EPRS,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,ASNS,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GLUL,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GOT1,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,TAT,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GPT,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GGCX,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,SLC1A3,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,SLC1A2,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,SLC1A1,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GCLC,substrate
DB00142,Glutamic acid,small molecule,approved|nutraceutical,SLC1A6,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GLUD2,substrate
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GMPS,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,BCAT1,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,ABAT,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRIN1,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,FPGS,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,ENPEP,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRIN2A,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRIN2B,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRIN2C,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,EARS2,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,NADSYN1,product of
DB00142,Glutamic acid,small molecule,approved|nutraceutical,NAGS,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,AADAT,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRIN3A,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GPT2,substrate
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GPT2,product of
DB00142,Glutamic acid,small molecule,approved|nutraceutical,AASS,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GLS2,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,DNPEP,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,SLC7A11,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,CPQ,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,PSAT1,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GLUD1,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRIK1,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRIA1,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GCLM,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,FOLH1,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GAD2,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GAD1,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,FTCD,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRIA2,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRIA3,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRIA4,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,ALDH18A1,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRIK2,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRIK3,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GOT1,substrate
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,AKR1B1,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,MMP9,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,CYP3A4,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,GPX5,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,GSR,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,GSS,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,GSTM1,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,GSTK1,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,GSTA3,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,GSTM3,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,GSTA4,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,GSTM4,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,GSTA5,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,GSTP1,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,GSTO1,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,GPX1,cofactor
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,GPX2,cofactor
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,GSTT1,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,GSTZ1,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,GPX5,cofactor
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,GPX3,cofactor
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,GLO1,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,LTC4S,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,MGST3,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,HPGDS,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,GSTA1,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,GSTA2,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,MGST1,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,ESD,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,GGT1,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,GSTM2,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,GLRX,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,GPX4,cofactor
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,GSTM5,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,GPX6,cofactor
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,HAGH,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,GPX1,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,GPX7,cofactor
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,MGST2,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,GSTO2,
DB00143,Glutathione,small molecule,approved|investigational|nutraceutical,GLRX2,
DB00145,Glycine,small molecule,approved|nutraceutical|vet_approved,GCAT,substrate
DB00145,Glycine,small molecule,approved|nutraceutical|vet_approved,ALAS1,substrate
DB00145,Glycine,small molecule,approved|nutraceutical|vet_approved,ALAS2,substrate
DB00145,Glycine,small molecule,approved|nutraceutical|vet_approved,GARS,substrate
DB00145,Glycine,small molecule,approved|nutraceutical|vet_approved,GRIN2A,antagonist
DB00145,Glycine,small molecule,approved|nutraceutical|vet_approved,BAAT,substrate
DB00145,Glycine,small molecule,approved|nutraceutical|vet_approved,GPR18,substrate
DB00145,Glycine,small molecule,approved|nutraceutical|vet_approved,GSS,substrate
DB00145,Glycine,small molecule,approved|nutraceutical|vet_approved,GRIN2C,agonist
DB00145,Glycine,small molecule,approved|nutraceutical|vet_approved,GLYAT,substrate
DB00145,Glycine,small molecule,approved|nutraceutical|vet_approved,SHMT2,product of
DB00145,Glycine,small molecule,approved|nutraceutical|vet_approved,GLYATL2,substrate
DB00145,Glycine,small molecule,approved|nutraceutical|vet_approved,GLYATL1,substrate
DB00145,Glycine,small molecule,approved|nutraceutical|vet_approved,AGXT2,product of
DB00145,Glycine,small molecule,approved|nutraceutical|vet_approved,PIPOX,product of
DB00145,Glycine,small molecule,approved|nutraceutical|vet_approved,GRIN3B,substrate
DB00145,Glycine,small molecule,approved|nutraceutical|vet_approved,GLRA1,ligand
DB00145,Glycine,small molecule,approved|nutraceutical|vet_approved,AGXT,substrate
DB00145,Glycine,small molecule,approved|nutraceutical|vet_approved,GLRB,ligand
DB00145,Glycine,small molecule,approved|nutraceutical|vet_approved,SHMT1,product of
DB00145,Glycine,small molecule,approved|nutraceutical|vet_approved,GLRA3,ligand
DB00145,Glycine,small molecule,approved|nutraceutical|vet_approved,GLRA2,ligand
DB00145,Glycine,small molecule,approved|nutraceutical|vet_approved,GNMT,substrate
DB00145,Glycine,small molecule,approved|nutraceutical|vet_approved,GATM,substrate
DB00146,Calcifediol,small molecule,approved|nutraceutical,VDR,agonist
